"Entrez_ID","HGNC Symbol","MCF7_EV","MCF7_EVA","MCF7_EVAS","MCF7_OV","MCF7_OVA_1","MCF7_OVA_2","MCF7_OVAS_1","MCF7_OVAS_2","ZR751_EV","ZR751_EVA","ZR751_OV","ZR751_OVA"
100874284,"DNM3-IT1",0,1,0,4,1,1,1,0,0,0,1,0
100628315,NA,3,3,1,1,0,0,3,1,0,0,0,1
406996,"MIR214",0,0,0,0,0,0,0,0,0,0,0,0
100422882,"MIR3120",0,0,0,0,0,0,0,0,0,0,0,0
406977,"MIR199A2",0,0,0,0,0,0,0,0,0,0,0,0
102724541,NA,33,15,40,38,17,31,37,14,5,3,5,6
92346,"C1orf105",3,3,3,1,4,2,3,2,1,3,0,2
5279,"PIGC",2658,2327,2336,3257,1646,2495,2266,1987,1028,1338,1127,1092
51430,"SUCO",5309,5361,4764,5868,2216,3941,4563,4802,5170,6520,4293,4819
356,"FASLG",0,0,0,0,0,0,0,0,1,0,0,0
8995,"TNFSF18",2,0,0,5,0,0,2,0,3,0,0,0
7292,"TNFSF4",6,8,16,9,4,9,10,11,8,11,14,12
100506023,NA,33,39,26,48,14,5,26,26,9,12,10,10
101928673,"PRDX6-AS1",77,72,48,83,46,64,47,65,29,25,30,19
9588,"PRDX6",23636,22037,19913,25214,17846,24595,19940,19832,12219,17137,12565,12750
284525,"SLC9C2",0,0,0,0,0,0,0,0,1,0,0,0
730159,"TEX50",0,0,0,0,0,0,0,0,0,0,0,0
339416,"ANKRD45",5,6,5,3,4,4,6,7,4,3,7,6
339416,"",5,6,5,3,4,4,6,7,4,3,7,6
27252,"KLHL20",1451,1315,1144,1551,593,1018,1276,1280,1111,1374,928,1099
91687,"CENPL",1286,1196,990,1378,679,1117,1070,1047,795,1100,837,838
55157,"DARS2",8007,7664,6262,8547,4046,6622,6757,7198,5324,7330,4818,5252
100506046,NA,30,23,39,28,6,21,27,23,70,81,86,82
60674,"GAS5",10479,7005,8602,12489,6465,8472,6866,6344,3023,3784,3509,3282
26769,NA,214,100,216,205,123,182,115,83,63,95,99,103
26802,NA,161,125,308,157,115,163,71,77,175,155,135,189
26774,NA,291,235,215,340,137,265,188,187,160,194,170,161
26770,NA,77,62,61,81,26,46,38,58,53,54,44,60
692198,NA,151,121,91,214,45,146,93,90,80,65,59,53
26806,NA,176,123,162,196,52,141,119,103,123,147,114,111
692197,NA,28,21,46,43,12,23,9,15,20,11,19,24
692196,NA,308,219,166,428,76,223,141,156,183,222,172,197
692195,NA,16,13,19,20,8,10,9,7,7,13,11,9
619498,NA,62,38,44,53,25,26,39,53,38,50,34,31
84614,"ZBTB37",471,471,243,533,171,289,352,441,163,183,156,151
462,"SERPINC1",5,11,5,8,1,3,14,5,22,31,30,30
149041,"RC3H1",2973,2941,3172,3089,1478,2347,2665,2580,2816,3465,2553,2767
102724601,"RABGAP1L-DT",6,3,1,12,6,2,7,2,4,4,10,1
9910,"RABGAP1L",1497,1322,1206,1486,610,996,1261,1186,1195,1543,1158,1145
9293,"GPR52",8,5,11,7,6,7,8,6,2,7,3,5
101928696,"RABGAP1L-AS1",3,0,0,1,0,0,1,2,0,1,0,1
27101,"CACYBP",6634,7004,6931,9192,4996,8540,5723,5122,6416,9161,7437,6824
63931,"MRPS14",2965,2293,2599,3258,1946,2428,2614,2272,1195,1627,1267,1229
63923,"TNN",0,1,3,1,0,0,0,0,3,2,6,2
9674,"KIAA0040",5783,7245,4479,6126,3783,5642,5037,5410,3306,4650,3062,3357
7143,"TNR",1,0,0,1,4,2,1,0,0,0,3,0
101928727,NA,0,0,0,0,0,0,0,0,0,0,0,0
101928751,"LINC01657",0,1,0,0,0,0,0,0,1,2,0,2
64326,"COP1",5969,5502,5771,6733,3501,5674,5318,5038,3903,5166,3853,3856
677679,"SCARNA3",6,5,2,7,2,3,7,0,0,3,4,1
60676,"PAPPA2",8,12,17,16,2,4,14,9,11,4,6,7
460,"ASTN1",1,2,1,0,0,1,2,0,0,0,0,0
574441,"MIR488",0,0,0,0,0,0,0,0,0,0,0,0
57795,"BRINP2",185,273,203,228,201,230,213,265,8,2,3,4
102724661,NA,0,0,0,1,0,0,0,0,2,1,0,0
101928778,"LINC01741",0,0,0,0,0,0,0,0,0,0,0,0
89866,"SEC16B",22,19,13,18,4,10,17,17,0,0,0,0
730102,"CRYZL2P",99,93,111,107,55,83,86,90,3,0,0,1
100302401,"RASAL2-AS1",26,19,23,28,10,17,37,24,4,8,4,4
9462,"RASAL2",1462,1449,1051,1583,499,918,1229,1317,1337,1490,1128,1170
400797,"CLEC20A",1,0,0,2,0,1,4,1,5,6,7,4
84066,"TEX35",0,0,0,0,0,0,0,0,0,0,0,1
105373472,NA,17,19,15,29,8,11,7,20,62,55,61,47
400798,"C1orf220",152,116,110,124,74,78,94,127,75,63,77,67
100616328,"MIR4424",0,0,1,0,0,0,0,0,0,1,0,0
55103,"RALGPS2",3286,2532,2833,3396,1138,1870,2416,2445,3351,3616,3107,3022
9068,"ANGPTL1",10,8,4,22,2,6,14,12,19,23,22,26
9917,"FAM20B",6206,5898,5850,6144,3578,5093,5510,5558,6890,8610,6101,6469
64222,"TOR3A",10175,9417,6833,10923,7313,9018,7112,8560,4228,5609,3902,3888
27,"ABL2",4506,4382,3635,4199,2195,3293,4081,4139,2615,3233,2323,2374
6646,"SOAT1",1000,989,799,1002,435,887,743,687,975,1275,809,904
126859,"AXDND1",21,19,17,12,7,14,15,26,4,9,11,13
7827,"NPHS2",1,1,3,1,0,0,1,3,0,3,0,1
163589,"TDRD5",1252,1100,1070,1519,556,967,1088,1042,551,676,613,602
148753,"",8,5,3,11,7,6,2,6,21,28,30,31
148753,"FAM163A",8,5,3,11,7,6,2,6,21,28,30,31
163590,"TOR1AIP2",4736,4048,4474,4916,3118,4070,4158,4187,6478,8438,6425,6420
26092,"TOR1AIP1",5205,4164,4157,5771,2313,3570,4059,3943,3204,4202,2898,3130
9857,"CEP350",7253,6779,5709,7608,2375,4199,5816,5969,4865,5484,3926,4026
5768,"QSOX1",11825,7078,6373,11901,4902,5908,6551,9509,8272,10374,6997,6266
200058,NA,3820,2259,2717,3420,1664,2114,2631,3436,5547,6842,5346,4730
89884,"LHX4",311,304,200,327,176,242,197,242,258,310,243,262
100527964,"ACBD6",1073,849,800,1104,630,873,674,730,511,666,613,613
84320,"ACBD6",4307,3853,3954,5593,3231,4632,3270,3243,1935,2407,2235,1753
100423032,"MIR3121",0,0,0,0,0,0,0,0,0,0,0,0
148756,"OVAAL",0,2,0,0,0,2,0,0,0,0,0,1
9213,"XPR1",4497,4063,3959,4584,1854,3230,3758,3879,2003,2580,1760,1884
57710,"KIAA1614",115,116,103,107,75,102,98,115,94,78,86,72
10228,"STX6",9248,7756,7415,9472,4941,6606,7326,7597,3944,5121,3741,3776
3140,"MR1",2304,1859,1710,2496,1149,1574,1896,1936,564,638,422,490
51278,"IER5",22055,12122,9405,27807,8923,12118,9349,8301,3460,4878,4091,2836
101928973,"LINC01732",7,4,2,2,0,2,0,4,4,6,5,1
100287948,"LINC01699",0,0,0,1,1,0,1,0,0,0,0,0
777,"CACNA1E",1,4,1,0,1,1,5,4,3,5,1,2
127665,"ZNF648",0,4,1,5,0,5,1,1,4,8,4,8
400799,NA,0,0,0,0,0,0,0,0,5,3,0,6
2752,"GLUL",7523,6571,6012,7764,3909,5685,6843,7667,14906,21250,14892,14835
127670,"TEDDM1",1,0,1,6,1,2,3,5,8,10,3,5
388719,"LINC00272",1,5,7,1,2,2,2,5,2,3,0,3
353299,"RGSL1",0,1,0,0,0,2,0,0,1,2,1,0
6041,"RNASEL",1311,1026,910,1491,588,798,997,1143,1834,2408,1439,1725
6004,"RGS16",20234,12295,11476,26581,11422,12209,16154,14812,1992,3382,1792,1313
284648,"LINC01686",73,65,82,102,48,69,73,73,10,5,8,2
85397,"RGS8",17,9,16,25,7,15,12,13,6,5,5,4
80896,"NPL",422,392,381,494,323,401,367,330,231,312,215,210
1660,"DHX9",32889,30970,24111,37334,17914,26468,25501,25586,14494,18734,13018,13570
81626,"SHCBP1L",0,0,0,0,0,0,0,0,0,0,1,1
3915,"LAMC1",10403,9269,6745,10343,5049,7089,8260,9760,6665,8307,5886,5817
3918,"LAMC2",79,79,38,69,57,66,65,91,579,910,416,509
23057,"NMNAT2",202,153,108,179,71,92,135,149,592,692,486,485
284649,NA,105,92,64,110,43,67,65,80,38,50,40,37
9887,"SMG7",23794,21442,16460,23846,11683,15738,20138,21884,11754,14806,10461,10488
4688,"NCF2",46,46,30,72,28,34,29,51,26,23,14,27
10092,"ARPC5",6907,5913,9323,8933,4403,7841,5460,5236,5691,7550,5664,5702
23179,"RGL1",71,55,44,61,34,51,69,85,73,91,56,65
403314,"APOBEC4",0,0,0,0,0,0,0,0,1,0,2,0
23127,"COLGALT2",92,85,103,105,59,55,102,131,25,22,25,21
116461,"TSEN15",2179,2148,2355,2631,1513,2375,1619,1436,1591,2109,1583,1630
102724846,NA,0,0,0,0,0,0,0,0,0,0,0,0
81563,"C1orf21",8172,6430,6079,9535,4193,5848,6029,5321,697,888,703,619
80267,"EDEM3",4094,4173,3557,4271,1502,2760,3653,3827,3299,3986,2685,3020
116496,"NIBAN1",393,415,326,371,185,256,350,414,429,666,397,539
101929069,NA,25,14,37,18,23,17,16,24,0,0,0,0
6045,"RNF2",1333,1196,1220,1478,568,1054,1038,942,619,802,676,636
81627,"TRMT1L",2170,2062,2404,2371,1004,1719,1889,2083,1939,2654,1786,2021
54823,"SWT1",279,186,299,272,102,181,217,205,182,271,198,205
10625,"IVNS1ABP",14936,10808,9027,16806,6424,8827,9608,8638,4361,5614,4431,4194
100288079,"",1,0,0,2,0,1,0,0,0,0,0,0
101929093,NA,0,0,0,0,0,0,0,0,0,0,0,0
83872,"HMCN1",16443,12717,10986,18158,4902,8699,13568,13568,78,82,101,66
10216,"PRG4",30,16,10,14,3,11,13,17,17,13,12,16
7175,"TPR",23618,22017,19633,27707,10900,16757,21682,19387,15156,18258,15449,14833
54953,"ODR4",2617,2552,3006,3527,1438,2659,2133,1743,3047,3927,3142,3163
10896,NA,58,34,42,58,26,41,43,56,54,39,53,57
102724919,"PDC-AS1",2,0,5,1,0,0,3,1,14,6,12,16
5132,"PDC",1,3,4,2,0,2,2,4,5,2,7,13
5743,"PTGS2",2,1,1,12,0,2,4,1,0,0,0,0
103752588,NA,0,0,0,0,0,1,0,0,0,0,0,0
5321,"PLA2G4A",1,1,1,2,3,1,1,1,37,56,45,56
104169671,"LINC01036",0,0,0,0,0,0,0,0,0,0,0,0
101929766,NA,0,0,0,0,0,0,0,2,0,0,0,0
339479,"BRINP3",155,143,128,202,82,149,161,141,95,159,83,98
101929120,NA,9,4,17,18,3,5,4,7,10,4,9,7
440704,"LINC01720",0,0,0,0,0,0,0,0,0,0,0,0
64407,"RGS18",2,0,0,0,0,0,2,0,2,0,1,0
431704,"RGS21",0,0,0,0,0,0,0,0,0,0,0,0
5996,"RGS1",0,0,0,0,0,0,0,0,0,0,0,0
6003,"RGS13",0,0,0,0,0,0,2,0,0,0,0,1
100616345,"MIR4426",36,31,20,30,22,17,26,16,27,30,30,16
5997,"RGS2",260,190,173,302,162,271,168,156,138,235,116,129
102724954,NA,0,0,1,1,1,0,1,0,3,0,3,3
51377,"UCHL5",3162,3710,4135,3836,2061,3862,3025,2651,3328,4322,3398,3640
6738,"RO60",1723,1730,1811,1842,755,1375,1436,1402,1248,1476,1070,1230
51022,"GLRX2",561,625,752,820,514,909,433,393,508,676,573,561
79577,"CDC73",4842,4816,4244,5299,2229,3731,4035,3964,2082,2830,1940,2108
100302163,"MIR1278",0,0,0,0,0,0,0,0,0,0,0,0
8707,"B3GALT2",6,3,6,5,8,3,3,8,11,5,8,2
101929184,"LINC01031",2,2,2,2,0,4,0,3,2,6,12,7
343450,"KCNT2",1,0,1,0,0,0,0,0,1,3,2,1
100616363,"MIR4735",0,0,0,0,0,0,0,0,0,0,0,0
3075,"CFH",1,2,0,0,0,0,3,4,15,11,3,4
10878,"CFHR3",14,5,15,16,9,14,7,9,1,0,0,0
3078,"CFHR1",0,0,0,0,0,0,0,1,0,0,0,0
10877,"CFHR4",0,0,1,0,2,1,3,1,0,0,0,0
3080,"CFHR2",0,0,0,0,0,0,0,0,0,0,0,0
81494,"CFHR5",0,0,0,2,0,0,2,0,0,0,0,0
2165,"F13B",0,4,0,0,0,0,0,2,3,3,5,4
259266,"ASPM",4479,4356,5802,4891,1552,3546,4121,3678,8198,9203,8185,8656
360023,"ZBTB41",1724,1533,1842,1832,667,1019,1227,1476,1805,2010,1421,1761
23418,"CRB1",9,4,7,9,4,6,4,14,8,8,7,4
163486,"DENND1B",1779,1673,1659,1820,740,1148,1353,1389,2273,2631,1802,2186
388722,"C1orf53",111,100,112,209,97,204,87,64,84,91,123,61
56956,"LHX9",3,3,3,3,1,3,1,0,2,0,1,0
140609,"NEK7",3345,3097,3316,3593,1273,2324,2634,2720,2594,3093,2137,2295
127124,"ATP6V1G3",0,0,0,0,0,0,0,0,0,0,0,0
5788,"PTPRC",0,0,1,0,1,0,1,2,2,7,2,1
100131234,NA,25,30,16,19,16,15,13,14,10,18,3,3
406955,"MIR181B1",0,1,1,1,3,2,0,2,3,0,0,1
406995,"MIR181A1",0,1,0,0,0,0,0,0,0,0,0,0
102800316,NA,0,0,0,0,0,0,0,0,0,0,0,0
104266961,"LINC01221",0,0,0,0,0,0,0,0,0,0,0,0
400800,"LINC02789",0,0,0,0,0,0,0,0,0,0,0,0
2494,"NR5A2",307,252,176,357,124,216,210,171,18,18,26,12
554279,"LINC00862",2,6,6,5,1,3,1,5,0,4,1,3
23528,"ZNF281",1492,1746,1648,1685,635,1365,1320,1415,986,1169,927,986
9928,"KIF14",2673,2530,2408,2790,1009,1759,2198,2120,2850,3310,2839,2785
83479,"DDX59",2663,2459,2195,3151,1398,2214,2151,1903,2391,2887,2337,2332
101929224,"DDX59-AS1",12,15,10,8,10,10,15,15,24,24,30,27
23271,"CAMSAP2",5746,5361,4706,6462,2302,3638,4617,4418,3119,3718,2557,2903
2848,"GPR25",0,0,0,0,0,0,0,0,0,0,0,0
55765,"INAVA",25,18,15,18,7,9,9,12,1436,1770,1224,1114
23046,"KIF21B",66,72,43,57,32,47,39,43,410,521,395,412
779,"CACNA1S",0,1,0,0,0,0,0,0,0,0,1,1
647219,"ASCL5",10,8,4,20,8,16,5,5,4,6,8,3
252839,"TMEM9",8599,6788,6250,9637,6056,7559,6098,6622,9525,13238,10736,9321
91156,"IGFN1",3,2,2,2,2,0,2,1,2,7,4,3
5317,"PKP1",696,1112,550,558,586,763,510,789,17,41,28,19
7139,"TNNT2",132,100,142,138,88,70,106,114,29,30,33,30
3898,"LAD1",14238,13738,9424,16301,11435,13587,9131,12185,2522,3027,2486,2082
7135,"TNNI1",182,191,147,205,128,153,157,159,22,14,35,25
23612,"PHLDA3",1990,1369,1328,2220,1239,1693,855,1221,5519,7127,6276,4364
1465,"CSRP1",40154,28654,23940,44775,22867,24688,25021,28110,8110,11961,8178,8211
376693,NA,248,189,166,252,130,161,205,186,190,217,206,219
89796,"NAV1",876,726,587,1095,427,594,599,718,421,483,333,351
100873949,"IPO9-AS1",8,5,11,19,12,19,19,11,4,3,8,1
100847050,"MIR5191",0,0,0,0,0,0,1,0,0,0,0,0
100302158,"MIR1231",0,0,0,0,0,0,0,0,0,0,0,0
55705,"IPO9",9953,9216,6988,10075,4973,7501,8173,8704,16188,19762,15400,14978
102466724,"MIR6739",5,7,11,4,2,8,4,3,16,20,24,20
149345,"SHISA4",119,107,72,134,74,102,86,122,762,1078,758,724
25802,"LMOD1",12,7,6,21,5,5,8,22,45,57,44,44
10440,"TIMM17A",3694,3470,3561,4180,2583,3665,2842,2891,8109,11128,7248,8060
6051,"RNPEP",9728,8962,7535,9955,6322,8188,8292,9275,13301,18522,13286,13308
102465443,"MIR6740",1,2,0,3,1,2,1,1,7,7,4,13
1999,"ELF3",12596,8459,7924,16136,7408,8252,7653,9052,60736,84116,61572,59891
9283,"GPR37L1",698,677,494,893,486,633,537,695,57,92,69,54
127829,"ARL8A",4364,3301,3245,5206,2919,3638,2974,3286,4775,6302,4643,4326
5778,"PTPN7",13,12,12,7,4,10,7,11,9,9,6,9
148713,"PTPRVP",79,45,56,80,34,61,44,41,34,37,24,23
59352,"LGR6",27,8,18,22,15,17,14,16,52,65,52,35
29089,"UBE2T",5439,4666,4494,6631,3589,5608,4352,3659,3937,5671,4560,4110
4660,"PPP1R12B",2852,2382,1905,2803,985,1620,2079,2317,2367,2470,2015,2219
127833,"SYT2",105,53,50,96,37,46,55,63,132,163,115,136
10765,"KDM5B",14027,11261,10696,14144,5538,7853,12297,12655,14490,18140,12987,13684
100506696,"PCAT6",81,68,117,128,57,88,86,113,349,514,460,333
641515,"MGAT4EP",10,11,11,8,3,4,8,17,57,83,47,54
148709,"ACTG1P25",226,133,161,186,101,125,152,166,77,113,87,83
5877,"RABIF",3441,2937,3039,3775,2119,3216,2860,2704,1608,2023,1626,1456
59349,"KLHL12",6644,5435,5429,6972,3131,4727,5502,5852,6956,9445,6578,6777
51094,"ADIPOR1",17560,16072,14086,19660,9930,14190,14908,15214,16458,22806,16117,15755
51706,"CYB5R1",5597,4173,3858,6266,3227,4027,4210,4239,3780,5318,3711,3400
100506747,NA,324,169,67,413,88,82,116,93,5,13,4,3
92703,"TMEM183A",10114,9202,7581,11657,6195,8133,8390,8133,5127,7595,5379,4916
8497,"PPFIA4",1032,452,550,737,339,471,382,665,208,131,226,205
4656,"MYOG",9,9,11,4,9,7,9,5,0,0,0,0
134,"ADORA1",2192,3468,2026,2375,2531,3219,1949,2468,286,336,265,224
4608,"MYBPH",53,88,66,65,72,92,65,102,1,2,0,2
1116,"CHI3L1",49,69,23,34,20,54,42,66,1,3,5,3
1118,"CHIT1",19,44,36,16,16,31,28,48,3,1,0,0
100506775,NA,9,4,6,7,4,8,5,6,0,0,0,0
730227,"BTG2-DT",21,9,10,14,7,3,16,16,5,5,10,5
7832,"BTG2",2045,1381,1452,3272,1379,1429,1598,1188,2150,2946,1974,1879
2331,"FMOD",0,1,0,0,0,0,0,0,725,1054,564,584
5549,"PRELP",5,2,1,5,2,2,1,2,4,0,5,6
26254,"OPTC",0,0,0,1,2,1,1,0,0,1,0,0
493,"ATP2B4",6361,5632,4081,5959,1979,3768,4753,5458,5816,7749,4724,5262
677843,"SNORA77",6,1,3,4,1,6,3,7,5,5,3,5
84719,NA,31,19,14,20,6,21,19,13,19,23,21,25
54900,"LAX1",6,3,0,2,0,2,0,0,2,2,3,1
9877,"ZC3H11A",16826,14086,13645,18993,8086,11438,14294,13072,17287,20588,17414,16532
100381270,"ZBED6",1752,1750,1133,1738,362,686,1405,1407,1510,1410,1090,1074
6635,"SNRPE",5160,5170,6823,6930,4198,7128,4143,3718,3340,4783,4011,3736
284573,NA,0,3,1,2,3,2,0,3,4,2,3,1
9580,"SOX13",6801,5831,4771,7088,3439,4825,4756,6135,11852,14559,12031,10070
55224,"ETNK2",7779,7304,5708,8222,5919,7797,6280,7588,3540,4728,3659,3661
101929441,"ERLNC1",10,22,11,5,7,17,13,21,22,40,36,39
5972,"REN",22,15,17,21,5,12,12,13,8,18,13,5
3814,"KISS1",50,35,42,64,36,67,42,38,15,14,17,15
127845,"GOLT1A",1318,1030,906,1484,1004,1088,888,1126,561,684,503,505
22874,"PLEKHA6",15714,11548,9645,15297,6791,9224,10189,13159,12367,15901,11481,10758
127841,"LINC00628",24,11,8,24,12,24,18,31,21,48,29,33
84919,"PPP1R15B",13056,9913,8634,14303,5105,7541,8718,9613,9887,12152,8470,9092
5287,"PIK3C2B",6473,5290,3758,5822,2432,3574,4303,5423,3073,3619,2844,2740
100189122,NA,13,13,20,8,23,10,10,10,4,19,16,4
100189425,NA,0,0,0,0,0,0,2,0,0,2,0,0
4194,"MDM4",7163,5963,6454,6974,3895,5812,5549,4875,5705,6756,6397,6279
10446,"LRRN2",117,124,58,126,61,99,49,94,1915,2244,1880,1665
23114,"NFASC",33,50,23,46,21,29,34,44,124,152,96,101
6900,"CNTN2",7,8,7,9,7,13,8,4,7,15,5,14
388730,"TMEM81",226,171,165,221,177,184,189,176,224,338,250,261
5929,"RBBP5",4604,4050,3674,4679,2317,3301,3770,3939,3473,4278,3400,3116
25778,"DSTYK",4255,3737,3631,4006,2075,2873,3706,4042,3262,4011,2906,2975
9911,"TMCC2",172,126,66,168,87,124,86,97,147,219,188,140
81788,"NUAK2",3147,1893,1075,3455,930,1483,1108,1296,208,366,274,258
55220,"KLHDC8A",3,8,2,6,2,4,3,5,4,9,2,6
284576,"LEMD1-AS1",0,0,2,2,0,1,0,0,0,0,2,0
93273,"LEMD1",8,14,5,12,4,6,4,12,0,0,0,0
101669762,"BLACAT1",58,55,28,55,26,40,42,53,0,0,0,0
105371697,NA,10,4,0,2,0,0,2,2,0,0,0,0
442891,"MIR135B",0,0,0,0,0,0,0,0,0,0,0,0
100189098,NA,0,0,0,0,0,0,0,0,0,0,0,0
5129,"CDK18",5385,4454,2975,6026,3287,3920,2782,3843,407,415,422,382
284578,NA,1,13,2,4,8,2,3,5,0,1,1,0
148808,"MFSD4A",93,82,89,102,55,70,68,59,166,203,177,191
2005,"ELK4",5533,5380,5542,5410,2842,4575,4553,4666,4866,5157,4257,4601
85414,"SLC45A3",216,238,179,257,155,213,162,191,690,810,741,581
64710,"NUCKS1",58328,50484,49073,62219,32231,46108,44292,42883,35008,44863,33209,33921
8934,"RAB29",1703,1764,1591,1762,1152,1431,1586,1686,3870,5332,3758,3827
254428,"SLC41A1",3118,2824,2192,3211,1659,2421,2570,3114,3657,4274,3294,3275
148811,"PM20D1",10,6,4,15,5,6,5,6,7,8,0,1
284581,NA,900,837,765,1019,559,854,764,641,237,295,246,306
115019,"SLC26A9",0,5,2,1,0,0,1,1,0,0,0,0
103021296,NA,12,9,5,8,11,7,12,16,6,0,0,0
103021295,NA,0,1,0,0,0,2,1,0,0,0,0,1
338382,"RAB7B",15,9,0,14,1,13,0,4,10,14,5,14
1510,"CTSE",4,14,1,6,4,8,7,6,2,1,7,1
440712,"RHEX",0,2,0,0,0,1,0,0,0,1,0,0
553,"AVPR1B",0,0,0,0,0,0,0,0,0,1,0,0
729533,"FAM72A",258,319,332,348,187,356,253,242,382,510,378,430
23380,"SRGAP2",8341,9603,6147,7947,5548,7314,7117,8286,7087,9036,7281,7159
9641,"IKBKE",378,283,191,416,195,268,266,297,3971,5065,3780,3635
102466202,"MIR6769B",0,0,0,0,0,0,0,0,0,0,0,0
83593,"RASSF5",136,133,108,113,82,83,80,110,197,226,181,164
1939,"EIF2D",4463,4261,3942,5663,2913,4004,3754,3885,4344,5659,4537,4424
8444,"DYRK3",181,143,127,173,67,123,116,87,78,103,80,85
9261,"MAPKAPK2",41060,33687,27201,45480,23959,28813,27690,33719,16577,22009,16276,15906
3586,"IL10",5,4,0,2,1,1,0,4,2,5,1,1
29949,"IL19",7,20,22,13,8,29,19,23,1,4,1,0
50604,"IL20",29285,19182,16016,33351,11884,17390,17107,13892,113,155,103,93
11009,"IL24",366,240,204,434,157,251,195,218,4,8,4,1
9214,"FCMR",1321,1046,1013,1478,672,937,1064,1077,78,107,85,83
5284,"PIGR",30,5,7,26,6,15,13,9,0,0,2,0
83953,"FCAMR",3,0,0,1,0,1,3,0,0,0,0,0
79098,"C1orf116",40,76,25,47,45,71,34,55,117,428,109,306
5208,"PFKFB2",1229,1349,1162,1331,613,975,1266,1339,2309,3184,2048,2440
55432,"YOD1",36,30,30,23,12,18,31,32,245,286,253,275
725,"C4BPB",2,1,0,0,0,0,2,1,34,58,41,38
722,"C4BPA",1,1,0,1,1,0,0,0,2,1,4,4
1604,"CD55",4326,3047,3568,5277,2029,2930,3406,3117,4241,5940,4382,4347
1380,"CR2",35,39,42,32,16,32,24,32,4,5,6,4
1378,"CR1",0,0,0,0,0,0,0,0,0,0,0,0
1379,"CR1L",0,0,0,0,0,0,0,0,5,3,3,1
4179,"CD46",5821,5991,6955,6946,2699,5358,5246,4944,30066,36804,28548,29333
407026,"MIR29C",5,15,6,5,14,11,10,9,39,73,65,64
407025,"MIR29B2",3,3,2,1,4,3,3,2,11,22,20,17
148696,NA,6,3,2,2,7,2,7,7,70,54,56,67
947,"CD34",0,1,3,0,0,0,0,1,15,19,12,14
105372883,NA,19,23,11,20,9,20,25,19,11,13,8,6
5362,"PLXNA2",623,618,247,576,363,407,349,547,1346,1649,1116,1027
642587,"MIR205HG",15,8,9,22,13,7,8,5,29,43,49,37
406988,"MIR205",0,0,0,0,0,0,0,0,1,0,1,0
57172,"CAMK1G",0,1,0,0,1,3,0,0,2,0,1,1
3914,"LAMB3",145,102,93,144,73,98,53,97,2508,3517,2264,1882
100422894,"MIR4260",1,0,0,0,0,0,0,0,0,0,0,0
50486,"G0S2",0,0,2,0,0,0,0,0,1,1,0,0
3290,"HSD11B1",0,0,0,0,0,0,0,1,1,0,1,0
80342,"TRAF3IP3",80,62,62,113,36,72,78,59,163,174,156,159
148304,"C1orf74",293,228,201,335,137,218,220,241,446,524,468,489
3664,"IRF6",4762,3709,3274,4464,1867,2583,3649,3927,7014,9837,6350,7089
27042,"UTP25",1809,1702,1510,1945,1042,1382,1502,1576,3091,3888,2769,2705
255928,"SYT14",0,0,0,0,0,0,0,0,0,0,0,0
574036,NA,30,20,41,41,26,16,28,29,35,65,61,42
56256,"SERTAD4",1109,1166,1072,1071,510,847,1051,1007,1536,1759,1387,1276
105373474,NA,130,101,142,124,74,91,100,113,11,18,30,18
55733,"HHAT",561,458,466,545,269,379,475,502,1454,1820,1267,1286
3756,"KCNH1",976,825,548,917,317,476,548,697,499,487,467,358
55758,"RCOR3",2093,2143,2007,2159,1085,1695,1764,1741,4568,5455,4533,4696
7188,"TRAF5",2580,2022,2210,2811,1145,1660,1901,1958,6285,7025,6457,6201
84791,NA,453,354,430,556,287,441,403,380,605,834,680,646
343035,"RD3",2,0,1,0,0,0,3,1,0,0,1,1
7779,"SLC30A1",982,1109,931,1013,402,909,768,840,927,907,745,701
4751,"NEK2",1545,1395,1437,1884,840,1299,1501,1537,4549,6357,5038,4400
9926,"LPGAT1",3394,2854,2922,3550,1608,2257,2518,2372,9117,11617,8046,8984
102723727,"LPGAT1-AS1",0,1,2,2,0,0,0,4,1,0,0,0
25896,"INTS7",2043,1823,1464,2167,944,1618,1573,1497,3909,4578,3510,3484
51514,"DTL",2704,2410,1851,3033,1236,2188,1880,1754,4594,5528,4565,4411
100131205,NA,17,27,22,28,18,21,25,19,9,10,9,6
100422947,"MIR3122",1,0,0,1,0,0,0,0,3,4,6,5
101929541,"LINC02608",9,3,1,13,5,6,7,13,8,11,10,8
5525,"PPP2R5A",2842,2588,3111,3137,1622,2689,2428,2433,8307,10933,8112,8136
692157,"SNORA16B",4,3,4,6,0,0,1,1,15,20,10,18
55248,"PACC1",433,456,369,522,274,410,356,393,1196,1584,1083,1129
29937,"NENF",2023,1689,1640,2115,1708,1884,1706,1658,5109,7228,5429,5336
101929565,"LINC01740",0,0,3,1,0,0,0,0,1,4,4,1
467,"ATF3",9650,3361,2090,12588,3345,3079,3455,2540,4314,7948,3736,3139
149647,"GARIN4",7,2,2,14,2,9,4,0,43,85,39,29
55509,"BATF3",7,0,1,3,2,8,2,2,7,7,4,1
25936,"NSL1",854,780,881,1127,526,810,773,602,1508,2077,1580,1489
128387,"TATDN3",573,577,532,665,403,571,504,484,894,1206,920,942
149643,"SPATA45",3,3,6,9,8,4,8,1,1,4,4,6
642946,"FLVCR1-DT",71,53,93,92,50,74,73,58,219,398,263,247
28982,"FLVCR1",716,705,814,773,449,682,624,632,2574,2968,2524,2639
